chance_id,business_unit,org_country,pricelist,amount,deal_age,pred_win_prob,action,action_reason,top_drag_feature,top_drag_shap
1f835ec2cd552107,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,24,0.0,Stabilise deal scope,Amount fluctuating heavily. Unclear scope is blocking commitment — define clear deliverables.,probability,-5.579237461090088
1f96029d37e961a9,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.621060371398926
1fa0ab986456ff72,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,127097.7206686422,32,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.1230340003967285
1fa35c55511b6299,5,6b7e1f5b521de19b,,1.170863568534039,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.653836250305176
1faea251566d5efd,6,6b7e1f5b521de19b,,35845.270270304114,435,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.178764343261719
1fc7fac577b54f1b,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,99457.2224276421,0,0.002034338552039117,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.198204517364502
1fd8452d962e6d05,3,6b7e1f5b521de19b,,9648.963805727817,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.547029972076416
1fdbac96cdbfd464,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.002326844073832035,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.726044178009033
1ff5a34b3445264d,3,6b7e1f5b521de19b,,47968.19123133455,181,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.7874274253845215
1ffa3e92eb403170,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,473,0.00227675074711442,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.040129661560059
2020152d83a9998b,3,6b7e1f5b521de19b,,11264.189824104717,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.088400363922119
2029b6f121627563,1,6b7e1f5b521de19b,,2472.949006922998,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.505748748779297
202a890b2b714f93,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,0,0.0,Stabilise deal scope,Amount fluctuating heavily. Unclear scope is blocking commitment — define clear deliverables.,probability,-5.300914764404297
202ab3297b80cee1,5,6b7e1f5b521de19b,,1.170863568534039,0,0.0,Address objections / stabilise,Large probability drop from peak. Unresolved objection is pulling the deal back.,probability,-5.542600631713867
20304b0eb6edf46d,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,21818.864028745327,223,0.004933632258325815,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.581165790557861
2051a1a5750e83ad,2,6b7e1f5b521de19b,,6286.904435348422,0,5.3682579891756174e-05,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.259078502655029
205a7c2956b8da15,3,6b7e1f5b521de19b,d4f34f97b6d22a81,2031.5342814725693,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.38933801651001
207cc5d4fc6e21ae,3,6b7e1f5b521de19b,,40882.782652931186,0,0.000947961924248375,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.07639741897583
209a3dfaa4c8dde0,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,361.29574083874047,0,7.632424240000546e-05,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.226107120513916
209f07e3db7c9ea3,6,6b7e1f5b521de19b,,2084733.867157501,424,0.9110735893249512,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-0.8982663154602051
20cd6cb1d6926f12,4,fd10c5543bdbcbc9,d4f34f97b6d22a81,1881.1531940448554,0,0.0009929978012223728,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.202972888946533
20d54478435a58ab,4,255414ab73601d72,28c9c64e5918b06e,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.612329483032227
20e80a65ca57505a,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1372.3637727622167,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.348001956939697
20fafcfc8c1730ed,0,6b7e1f5b521de19b,,6332.838495128838,175,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.477498531341553
20fbe01017ea26bb,2,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.0009929978012223728,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-4.492917060852051
21003384b370f8ad,3,6b7e1f5b521de19b,,9648.963805727817,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.675471782684326
210c6258f3af0f42,1,6b7e1f5b521de19b,,36051.6631606101,20,0.0,Review value proposition,Last update reduced probability significantly. Customer concerns need to be addressed directly.,probability,-5.251945972442627
2110b97cd5bdc4f7,3,6b7e1f5b521de19b,6f9a9c5f2856c8b3,10507.77752619721,0,0.000980377959785983,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.246660232543945
21177dc2c19ff02d,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0009400578870554455,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.8371100425720215
211b785a05f70725,6,6b7e1f5b521de19b,,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.637504577636719
211c1483f3de8292,4,ac07a4f1ad9a4f67,28c9c64e5918b06e,24696.398741469373,4,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.277314186096191
213e1b8e6fb4ace7,5,6b7e1f5b521de19b,d4f34f97b6d22a81,1024634.5610048603,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.019155979156494
2146bc0b1d5013dc,3,6b7e1f5b521de19b,,2.4198904513070483,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.4807538986206055
2148d739e030023b,6,6b7e1f5b521de19b,,170616.6319366014,429,0.7958333373069764,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-0.7879452705383301
215359ecc20e67d4,3,6b7e1f5b521de19b,,2.4198904513070483,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.52301025390625
217e531af9bae4b0,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,5655.969519442425,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.098865509033203
21a3b3e99b2f12f4,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,57607.04822467067,0,0.0050349049270153046,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.330708026885986
21b99200e9808a63,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,415.3892283045608,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.1551127433776855
21dbc6c6270e225b,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,501.20046106510154,0,0.009138756617903709,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-4.668966770172119
21deadcbd0df218a,3,6b7e1f5b521de19b,,238.7723708846118,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.340293884277344
21f03eb10cf7c9a8,3,6b7e1f5b521de19b,,11264.189824104717,208,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.652495384216309
220c5c02a6a74dbd,3,6b7e1f5b521de19b,,4694.223952710472,0,0.0027947533875703813,Stabilise deal scope,Amount fluctuating heavily. Unclear scope is blocking commitment — define clear deliverables.,probability,-5.216799259185791
221b41383a9738d8,5,a0d28553c7be77f0,28c9c64e5918b06e,79015.68758869036,222,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.5295538902282715
2247125d0c6280ea,0,062b9e5a52eb6d8e,,368869.1381210446,223,0.0,Re-engage customer now,No customer interaction in 45+ days. Momentum is lost — immediate outreach needed.,probability,-5.729283332824707
2254e08cd0f9bccc,2,6b7e1f5b521de19b,,10309.642229151345,0,5.3682579891756174e-05,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.190192222595215
225facd14fe1e3b6,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,870350.122287474,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.284932613372803
22622574d49b372f,3,6b7e1f5b521de19b,,5655.969519442425,0,0.004834189545363188,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-0.8223516941070557
22663504ed4b1ab6,5,6b7e1f5b521de19b,d4f34f97b6d22a81,18795.265270024385,0,0.0018716161837801337,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.099205493927002
22a25213f8c3ee23,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1958.2534382031313,2,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.180044174194336
22a8c3ad7b0f7c46,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.182390213012695
22aecb580c8c6755,5,6b7e1f5b521de19b,,1.170863568534039,224,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.747239112854004
22bddec402bd6fed,5,7b7c16a1b24ec3b8,28c9c64e5918b06e,4952.499359328055,144,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.507221221923828
22c5e0f69c34369f,3,6b7e1f5b521de19b,,2.4198904513070483,756,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.453914165496826
22e304924167c961,3,6b7e1f5b521de19b,,89664.46366676311,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.090574741363525
22f462f3f3bbd7dd,5,6b7e1f5b521de19b,d4f34f97b6d22a81,63227.609644110315,16,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.648515224456787
22ffef7cf21c303b,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,36846.529117819475,123,1.8460593128111214e-05,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.720802307128906
234068f5a6cbcce6,5,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.263803958892822
23445e9a05bebd71,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.108583927154541
234e50d1f237edc7,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,312092.12918388424,0,0.002344753500074148,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.048440933227539
235dacb7a90acced,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,338286.9070871343,82,0.0,Re-engage customer now,No customer interaction in 45+ days. Momentum is lost — immediate outreach needed.,probability,-5.772256851196289
236d177d3a8e1a40,4,062b9e5a52eb6d8e,d4f34f97b6d22a81,62540.825867402156,85,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.77263069152832
2374d8eb74c067af,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.11118221282959
23a04d35499b52e5,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1835.8687749276912,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.204311370849609
23d72a934800aa90,4,cca8e68b78e095c5,28c9c64e5918b06e,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.329300880432129
23ddfdee55e3474d,2,6b7e1f5b521de19b,,11917.439456077744,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.556242942810059
23eb3dcccc63cd8a,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,4386.532748246311,82,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.34060525894165
23f2ce06bd505f8f,1,6b7e1f5b521de19b,,12704.983075923506,252,0.09902009787037969,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-4.640761852264404
23fa3826a0837a24,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,351.1076362015929,4,6.003995658829808e-05,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.457491397857666
23fc7d321d7984ea,3,6b7e1f5b521de19b,,89664.46366676311,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.570585250854492
241433900818b64f,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.142801761627197
2441cf400d0aba57,3,6b7e1f5b521de19b,,4143.3804614791225,0,0.001219330586900469,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-4.938623905181885
244d1c147615758d,3,6b7e1f5b521de19b,,9648.963805727817,236,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.797614574432373
24501bca35398579,4,9cd083484517be1d,28c9c64e5918b06e,24323.541534880354,4,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.635847091674805
2462ce5c5b1b71bc,3,6b7e1f5b521de19b,,35845.270270304114,0,0.005781858647242189,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.034261226654053
2475c265ae73a5d4,0,e9943875f43f341e,,7897468.885291627,187,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.512753009796143
24895fc7a1d60894,3,6b7e1f5b521de19b,,2.4198904513070483,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.4885077476501465
2490a7d5e7ddbe61,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.744318962097168
2498cd4c809a6118,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,82019.9692325963,38,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.563249588012695
249a074ce95a55b7,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,29,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.712950706481934
249d98842b3916b3,2,6b7e1f5b521de19b,d4f34f97b6d22a81,46553.49342526177,46,1.8460593128111214e-05,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.603243827819824
24a27b835cca6c77,1,6b7e1f5b521de19b,6f9a9c5f2856c8b3,144256.09256740374,293,0.0012705561239272356,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.116427898406982
24b1b7f01c309f34,3,6b7e1f5b521de19b,6f9a9c5f2856c8b3,179056.99381897645,295,0.0022678639739751815,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.602035045623779
24c54c0ac0027381,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0018220303347334266,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-4.837799072265625
24cca680d2d8ab4a,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.684820652008057
24dad1f12c85d47e,3,6b7e1f5b521de19b,,6766.394130610287,0,0.005170709826052189,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-0.9565092325210571
24dd0160f49bb6fc,2,6b7e1f5b521de19b,,263999.29512211593,233,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.585328578948975
24e2fe96515fc894,5,6b7e1f5b521de19b,d4f34f97b6d22a81,2193801.7442508875,23,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.4786763191223145
24f85a3b58ec2e12,3,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.573489189147949
250408c10ebdc064,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,18208.274681837054,242,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.714278221130371
25116771c0fbca98,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.5551042556762695
251f2239d4d79dd2,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,21909.4346393966,96,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.755843162536621
2520aafc4e4f5833,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,8691.70306672421,0,0.005540680885314941,Stabilise deal scope,Amount fluctuating heavily. Unclear scope is blocking commitment — define clear deliverables.,probability,-5.029542922973633
252a87dd4aed654d,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,26396.718866699845,136,0.0,Re-engage customer now,No customer interaction in 45+ days. Momentum is lost — immediate outreach needed.,probability,-5.4683146476745605
253006b172ea3311,4,255414ab73601d72,28c9c64e5918b06e,91064.6539145475,0,0.0010009018384153022,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.224613189697266
2535491bda1c2e01,1,6ab36d9b02cbcf6b,6f9a9c5f2856c8b3,1534.3138552620949,33,1.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-0.8798351287841797
25377891fd3279ef,5,6b7e1f5b521de19b,d4f34f97b6d22a81,105780.66429129704,22,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.823588848114014
25380fad49b5dd3c,3,6b7e1f5b521de19b,d4f34f97b6d22a81,9648.963805727817,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.519258975982666
253b0f32ba9095e8,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,24177.935359266332,128,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.370072364807129
253dc72ce6ab127d,5,6b7e1f5b521de19b,d4f34f97b6d22a81,24365.119801038454,182,0.000932946614921093,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.550459861755371
255518ea98e134ae,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,64520.93016905135,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.4001145362854
2557964d74e0566d,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0009400578870554455,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-4.813196182250977
2557ca97cbcf2a8d,2,6b7e1f5b521de19b,d4f34f97b6d22a81,81.43217479245789,0,5.3682579891756174e-05,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.215440273284912
255ad45baa42e317,4,e366e0e543d0c5cd,d4f34f97b6d22a81,29419.911583850386,277,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.456245422363281
255d3af624e2d889,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,993734.4584810275,502,0.008953676838427783,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.339388370513916
25780e3ed144607b,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1362622.3737509905,393,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.176569938659668
2589f1f2a47b0be2,2,6b7e1f5b521de19b,,71011.85246572345,274,0.00691807484254241,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.5081329345703125
25a9a909470b76d7,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,19623.72126185764,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.350794315338135
25d9c7909363522a,3,674ec33189ed753c,,89664.46366676311,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.638320446014404
25eafa2d384c46fa,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.002355778077617288,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.728446960449219
25f68ad0debd74ad,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,2267.5054832878254,6,0.0,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.052629470825195
25f7d1548fe5d388,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,6009.906030357736,132,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.5710625648498535
26010835545c7ea6,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0009695103042759001,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-4.864980697631836
2604dc75d0f799de,3,6b7e1f5b521de19b,,11264.189824104717,0,0.0,Add sales support or re-assign,Rep historical win rate is below average. Pairing with a senior rep or specialist may help.,probability,-5.810641288757324
2616061f0c5f8d9e,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.739963531494141
2630e3ad483b06a5,3,6b7e1f5b521de19b,,35845.270270304114,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.283952236175537
26366425dc981367,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.739963531494141
2645fcdf8688f27b,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,20169.84338011234,51,0.0,Re-engage customer now,No customer interaction in 45+ days. Momentum is lost — immediate outreach needed.,probability,-5.465165615081787
264906f9f4e08bd5,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.739963531494141
264b0a84d60dd79d,3,6b7e1f5b521de19b,1e1439736d3ae4c5,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.629335880279541
26627c4a18bd7f0e,0,4e40b1753336bf63,,34168.569058411624,0,0.0016603800002485513,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.111117839813232
266c7ae3cbd96bdd,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,179003.01218540355,0,0.002364690788090229,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.0777740478515625
2676c079af753735,3,6b7e1f5b521de19b,d4f34f97b6d22a81,4517.797135638614,1,0.0,Add sales support or re-assign,Rep historical win rate is below average. Pairing with a senior rep or specialist may help.,probability,-5.380996227264404
2690337a31bf9c89,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,168509.02042315467,790,0.001177726499736309,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.327382564544678
269ed05dbdda953a,4,255414ab73601d72,d4f34f97b6d22a81,1.170863568534039,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-4.896419525146484
26a0bcc02bf50dd0,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0009929978012223728,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-4.8606343269348145
26aab5d5b1ca033d,5,6b7e1f5b521de19b,d4f34f97b6d22a81,1456.4483841744886,30,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.366350173950195
26ae092108ca5fb0,3,6b7e1f5b521de19b,,9648.963805727817,59,0.0,Add sales support or re-assign,Rep historical win rate is below average. Pairing with a senior rep or specialist may help.,probability,-5.633199691772461
26b08386fc404101,1,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.004539282619953155,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-0.6129604578018188
26c6e49cb03d8fd7,5,6b7e1f5b521de19b,d4f34f97b6d22a81,133452.39454642526,77,0.0,Set hard close deadline,Saledate pushed >90 days total. Stop extensions — force a yes/no customer decision.,probability,-5.459643363952637
26ce6305e5c33a35,3,6b7e1f5b521de19b,,9648.963805727817,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.637783050537109
26e0296c05277efa,4,fc3655a0b667e091,28c9c64e5918b06e,426084.1798525235,0,0.000947961924248375,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.229279041290283
26e485a4bc57c39c,3,6b7e1f5b521de19b,,22962.31400177536,20,0.001474508410319686,Review value proposition,Last update reduced probability significantly. Customer concerns need to be addressed directly.,probability,-4.646932601928711
26e80bda77ec703c,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,832076.8053691668,151,0.0070550722070038315,Schedule customer touchpoint,No critical risk signals. Maintain momentum with a scheduled check-in.,probability,-5.361577033996582
26eee25c4b0d8e2c,3,6b7e1f5b521de19b,,30559.481337518984,0,0.0,Advance to next stage,Deal stuck in early stage. Push for a formal proposal or demonstration to progress.,probability,-5.134457588195801
2709c4547e5dc0b3,2,6b7e1f5b521de19b,,74529.76131529504,0,0.0,Customise account approach,Low historical win rate at this account. Standard playbook is not working — try a different angle.,probability,-5.0752997398376465
